2.443507611751556396e-01,8.570222556591033936e-02
2.637246847152709961e-01,6.628096103668212891e-03
2.134853899478912354e-01,9.628286361694335938e-01
3.144191801548004150e-01,7.611157745122909546e-02
7.133803367614746094e-01,8.115749955177307129e-01
2.119248807430267334e-01,2.231031060218811035e-01
3.760649561882019043e-01,8.988497257232666016e-01
4.616726040840148926e-01,7.135983705520629883e-01
7.197443246841430664e-01,2.648303210735321045e-01
6.028115749359130859e-01,5.540515184402465820e-01
1.477355360984802246e-01,4.013990163803100586e-01
6.609354615211486816e-01,5.515829920768737793e-01
5.662549734115600586e-01,9.531034529209136963e-02
4.946951866149902344e-01,1.338014900684356689e-01
3.119716048240661621e-01,8.320612907409667969e-01
7.462826371192932129e-02,8.718378543853759766e-01
8.032341599464416504e-01,7.611371874809265137e-01
8.332504034042358398e-01,2.288243174552917480e-01
2.012714296579360962e-01,3.680238723754882812e-01
6.296991109848022461e-01,6.987336277961730957e-01
2.153945565223693848e-01,8.838194012641906738e-01
5.742734670639038086e-02,7.074159979820251465e-01
4.570823907852172852e-02,7.652352452278137207e-01
3.802528977394104004e-01,4.115467667579650879e-01
5.081262588500976562e-01,5.741792321205139160e-01
6.522296369075775146e-02,1.917271167039871216e-01
8.688579797744750977e-01,9.204266965389251709e-02
2.675512731075286865e-01,6.774311065673828125e-01
4.299283623695373535e-01,9.284977912902832031e-01
5.015881657600402832e-01,5.700318813323974609e-01
4.502497017383575439e-01,7.106379866600036621e-01
8.883357048034667969e-03,7.980681061744689941e-01
3.916335701942443848e-01,9.431090950965881348e-02
5.483987331390380859e-01,2.114839106798171997e-01
7.114856839179992676e-01,5.515613555908203125e-01
4.389222860336303711e-01,7.184635847806930542e-02
8.899034261703491211e-01,1.945378035306930542e-01
2.755312323570251465e-01,6.151125431060791016e-01
8.228380084037780762e-01,1.118766367435455322e-01
6.183476448059082031e-01,8.665060251951217651e-02
6.390021443367004395e-01,1.384449601173400879e-01
5.678025484085083008e-01,2.281742244958877563e-01
3.707818984985351562e-01,3.512574732303619385e-02
1.923792362213134766e-01,8.859243392944335938e-01
5.474747419357299805e-01,7.600144743919372559e-01
3.728195726871490479e-01,7.304217815399169922e-01
4.381673038005828857e-01,6.207680702209472656e-01
5.518926978111267090e-01,9.544315338134765625e-01
5.831368565559387207e-01,2.625100314617156982e-03
6.063191890716552734e-01,2.723666280508041382e-02
4.333782792091369629e-01,5.630567669868469238e-01
1.508604288101196289e-01,9.421095252037048340e-01
7.442650198936462402e-01,7.965922355651855469e-01
9.485386610031127930e-01,6.087511777877807617e-02
5.548015832901000977e-01,1.677185744047164917e-01
2.759324908256530762e-01,5.510964393615722656e-01
4.055738449096679688e-02,3.066838383674621582e-01
6.979981660842895508e-01,7.622207403182983398e-01
4.625602066516876221e-01,1.649486273527145386e-01
1.000454545021057129e+00,7.745166122913360596e-02
2.757616937160491943e-01,-9.047165513038635254e-04
4.566130936145782471e-01,5.526004731655120850e-02
9.900380969047546387e-01,6.043588370084762573e-02
1.761074066162109375e-01,8.054922521114349365e-02
6.033977866172790527e-01,4.893548786640167236e-03
5.291225910186767578e-01,9.237107634544372559e-02
4.313365817070007324e-01,5.895339846611022949e-01
9.153442978858947754e-01,5.659047514200210571e-02
5.962677597999572754e-01,8.352351188659667969e-01
5.798621773719787598e-01,6.078369021415710449e-01
2.103177607059478760e-01,5.488547086715698242e-01
1.522317230701446533e-01,3.660612702369689941e-01
3.199459314346313477e-01,8.242405056953430176e-01
5.862687230110168457e-01,7.891111969947814941e-01
1.936397254467010498e-01,3.378496766090393066e-01
2.378005236387252808e-01,1.608139872550964355e-01
8.481171131134033203e-01,1.212993413209915161e-01
4.578546881675720215e-01,9.330403208732604980e-01
9.252488613128662109e-03,8.144826292991638184e-01
3.920354843139648438e-01,7.961826920509338379e-01
2.750517129898071289e-01,5.481969714164733887e-01
7.689552307128906250e-01,6.121788024902343750e-01
9.026848077774047852e-01,7.224341630935668945e-01
7.928717136383056641e-01,4.632985591888427734e-02
1.202543973922729492e-01,1.215601265430450439e-01
4.684340953826904297e-02,2.168334275484085083e-01
8.640257120132446289e-01,5.950037837028503418e-01
1.531341820955276489e-01,1.317084580659866333e-02
8.222245573997497559e-01,6.606063842773437500e-01
6.413356959819793701e-02,7.402079105377197266e-01
7.959765791893005371e-01,5.911610126495361328e-01
5.539470911026000977e-01,7.163808941841125488e-01
2.166424840688705444e-01,3.357333838939666748e-01
5.224066972732543945e-02,7.003402113914489746e-01
5.287249684333801270e-01,2.832127511501312256e-01
1.847899705171585083e-01,3.634898364543914795e-01
3.858633637428283691e-01,6.201130151748657227e-01
3.008594214916229248e-01,1.285603791475296021e-01
9.478893280029296875e-01,6.096541285514831543e-01
3.136072456836700439e-01,6.249927282333374023e-01
1.156935393810272217e-01,7.185086011886596680e-01
7.798846364021301270e-01,1.098587810993194580e-01
8.028014004230499268e-02,6.673256158828735352e-01
3.068026602268218994e-01,1.763195693492889404e-01
6.620605587959289551e-01,6.984156370162963867e-01
1.868417859077453613e-01,5.628538131713867188e-01
4.602472484111785889e-01,7.729251384735107422e-01
7.797309756278991699e-02,1.919425129890441895e-01
9.022624492645263672e-01,7.056123018264770508e-01
9.997549653053283691e-01,6.261671185493469238e-01
2.975342869758605957e-01,6.193178892135620117e-01
5.636763572692871094e-02,3.064567446708679199e-01
2.115895897150039673e-01,3.337180018424987793e-01
4.237974584102630615e-01,5.866742730140686035e-01
1.157191395759582520e-01,4.056363701820373535e-01
3.329064846038818359e-01,1.591289043426513672e-01
4.402147233486175537e-02,1.560715287923812866e-01
1.241155713796615601e-01,4.219851791858673096e-01
7.236415743827819824e-01,2.825818359851837158e-01
3.081194460391998291e-01,6.627806425094604492e-01
6.852077245712280273e-01,6.337206810712814331e-02
3.316718339920043945e-01,7.294850349426269531e-01
1.834867298603057861e-01,9.114861488342285156e-01
1.652107983827590942e-01,8.236696571111679077e-02
4.511374533176422119e-01,1.619820892810821533e-01
1.463594436645507812e-01,9.492740631103515625e-01
7.688853144645690918e-02,7.404255867004394531e-01
1.013313829898834229e-01,1.176448985934257507e-01
4.590797126293182373e-01,3.850467801094055176e-01
1.006373763084411621e-01,9.327100515365600586e-01
5.169661343097686768e-02,6.884247660636901855e-01
9.140610694885253906e-02,9.103547930717468262e-01
3.089738786220550537e-01,2.191565334796905518e-01
3.016251623630523682e-01,6.282237917184829712e-02
9.029722809791564941e-01,1.570242792367935181e-01
1.908827275037765503e-01,9.064792990684509277e-01
2.999958395957946777e-01,8.179871439933776855e-01
7.889267802238464355e-01,6.655876040458679199e-01
2.676279246807098389e-01,3.267037868499755859e-01
1.226984560489654541e-01,9.697935581207275391e-01
8.083190917968750000e-01,6.768981814384460449e-01
1.555686146020889282e-01,5.721374154090881348e-01
3.131012320518493652e-01,2.837988436222076416e-01
5.798166394233703613e-01,7.601327896118164062e-01
