-7.566735148429870605e-02,-5.938136205077171326e-02
-7.892937958240509033e-02,2.010644972324371338e-02
-8.297573029994964600e-02,9.709684550762176514e-02
-8.470593392848968506e-02,1.710933148860931396e-01
-8.197450637817382812e-02,2.426351457834243774e-01
-7.734780013561248779e-02,3.162787556648254395e-01
-7.487218081951141357e-02,3.775787949562072754e-01
-7.724745571613311768e-02,4.116364717483520508e-01
-8.023843169212341309e-02,4.402670860290527344e-01
-8.273334801197052002e-02,4.713607430458068848e-01
-8.527256548404693604e-02,5.013998746871948242e-01
-8.662076294422149658e-02,5.307480096817016602e-01
-8.350412547588348389e-02,5.598517060279846191e-01
-8.019445836544036865e-02,5.888601541519165039e-01
-7.853014767169952393e-02,6.239565610885620117e-01
-8.101128041744232178e-02,6.853095889091491699e-01
-8.263592422008514404e-02,7.538841962814331055e-01
-7.929649949073791504e-02,8.366631269454956055e-01
-7.186174392700195312e-02,9.207686185836791992e-01
-6.346687674522399902e-02,1.004645943641662598e+00
-2.479718625545501709e-02,-6.711986660957336426e-02
-2.800665795803070068e-02,1.267044246196746826e-02
-3.120784461498260498e-02,9.093497693538665771e-02
-3.325454890727996826e-02,1.682591438293457031e-01
-3.396232426166534424e-02,2.458809763193130493e-01
-2.972592413425445557e-02,3.223953247070312500e-01
-2.664117515087127686e-02,3.876956105232238770e-01
-3.103348612785339355e-02,4.178271889686584473e-01
-3.481927514076232910e-02,4.452070593833923340e-01
-3.732934594154357910e-02,4.735645651817321777e-01
-3.843180835247039795e-02,4.967730343341827393e-01
-3.637823462486267090e-02,5.211862325668334961e-01
-3.350970149040222168e-02,5.502960085868835449e-01
-2.988857030868530273e-02,5.789319276809692383e-01
-2.914102375507354736e-02,6.138897538185119629e-01
-3.375633060932159424e-02,6.784085035324096680e-01
-3.467990458011627197e-02,7.535313367843627930e-01
-3.196789324283599854e-02,8.374453186988830566e-01
-2.471189200878143311e-02,9.226363301277160645e-01
-1.700271666049957275e-02,1.006939530372619629e+00
2.718667685985565186e-02,-7.448610663414001465e-02
2.545499801635742188e-02,6.486967206001281738e-03
2.340768277645111084e-02,8.615879714488983154e-02
2.221967279911041260e-02,1.639579683542251587e-01
2.008914947509765625e-02,2.473328411579132080e-01
2.070163190364837646e-02,3.314159810543060303e-01
2.395440638065338135e-02,3.997593224048614502e-01
1.969906687736511230e-02,4.282672405242919922e-01
1.578411459922790527e-02,4.537300169467926025e-01
1.299688220024108887e-02,4.740771949291229248e-01
1.256723701953887939e-02,4.910709261894226074e-01
1.370842754840850830e-02,5.129936337471008301e-01
1.803404092788696289e-02,5.399121642112731934e-01
2.271123230457305908e-02,5.678494572639465332e-01
2.441044151782989502e-02,6.031506657600402832e-01
1.960119605064392090e-02,6.696161031723022461e-01
1.833750307559967041e-02,7.526626586914062500e-01
2.084419131278991699e-02,8.386482000350952148e-01
2.494309842586517334e-02,9.236238598823547363e-01
3.398917615413665771e-02,1.008133888244628906e+00
8.126690983772277832e-02,-8.148704469203948975e-02
8.168846368789672852e-02,2.509951591491699219e-04
8.119331300258636475e-02,8.210985362529754639e-02
7.978658378124237061e-02,1.620568782091140747e-01
7.915142178535461426e-02,2.500349283218383789e-01
7.802054286003112793e-02,3.374342918395996094e-01
7.705867290496826172e-02,4.127038717269897461e-01
7.338488101959228516e-02,4.363864958286285400e-01
7.062023878097534180e-02,4.595250487327575684e-01
6.767660379409790039e-02,4.762554168701171875e-01
6.717061996459960938e-02,4.888989329338073730e-01
6.908825039863586426e-02,5.024974942207336426e-01
7.492706179618835449e-02,5.274057388305664062e-01
8.037397265434265137e-02,5.542445182800292969e-01
8.193370699882507324e-02,5.906643271446228027e-01
7.978846132755279541e-02,6.651451587677001953e-01
7.903406023979187012e-02,7.517920136451721191e-01
7.874590158462524414e-02,8.386393785476684570e-01
8.104264736175537109e-02,9.246474504470825195e-01
8.586582541465759277e-02,1.008739709854125977e+00
1.364387273788452148e-01,-8.767658472061157227e-02
1.391643434762954712e-01,-7.291734218597412109e-03
1.398896872997283936e-01,7.523103058338165283e-02
1.413130015134811401e-01,1.626113653182983398e-01
1.406937688589096069e-01,2.503565847873687744e-01
1.400744915008544922e-01,3.381018936634063721e-01
1.363713592290878296e-01,4.185870885848999023e-01
1.315646469593048096e-01,4.402161240577697754e-01
1.290012001991271973e-01,4.615245461463928223e-01
1.281700879335403442e-01,4.759421944618225098e-01
1.285699903964996338e-01,4.873063862323760986e-01
1.291874349117279053e-01,4.980742335319519043e-01
1.320714950561523438e-01,5.154999494552612305e-01
1.372773349285125732e-01,5.400512814521789551e-01
1.397969126701354980e-01,5.798642039299011230e-01
1.413400471210479736e-01,6.642447113990783691e-01
1.411136537790298462e-01,7.513267993927001953e-01
1.409550011157989502e-01,8.383730649948120117e-01
1.390794813632965088e-01,9.251459240913391113e-01
1.399231106042861938e-01,1.009580492973327637e+00
1.940943598747253418e-01,-9.176579117774963379e-02
1.976985335350036621e-01,-1.210182905197143555e-02
2.012318670749664307e-01,7.502590119838714600e-02
2.011337876319885254e-01,1.629526615142822266e-01
2.005144804716110229e-01,2.506979107856750488e-01
1.988936066627502441e-01,3.385369479656219482e-01
1.941164731979370117e-01,4.224379062652587891e-01
1.904593110084533691e-01,4.432318210601806641e-01
1.866065263748168945e-01,4.601253271102905273e-01
1.863526403903961182e-01,4.732815623283386230e-01
1.869384646415710449e-01,4.841360151767730713e-01
1.875559240579605103e-01,4.949038922786712646e-01
1.891521811485290527e-01,5.086295604705810547e-01
1.941326260566711426e-01,5.328069925308227539e-01
1.995517313480377197e-01,5.747244358062744141e-01
2.020107805728912354e-01,6.621806621551513672e-01
2.035718560218811035e-01,7.510467767715454102e-01
2.023712694644927979e-01,8.382054567337036133e-01
1.991918385028839111e-01,9.251499772071838379e-01
1.973224878311157227e-01,1.010222673416137695e+00
2.520571947097778320e-01,-9.588675200939178467e-02
2.578779458999633789e-01,-1.282064616680145264e-02
2.611504793167114258e-01,7.462708652019500732e-02
2.609544992446899414e-01,1.632939875125885010e-01
2.606835663318634033e-01,2.508594393730163574e-01
2.581233084201812744e-01,3.383372128009796143e-01
2.546579241752624512e-01,4.238702654838562012e-01
2.510905861854553223e-01,4.448121786117553711e-01
2.471611797809600830e-01,4.590005278587341309e-01
2.446895241737365723e-01,4.701977968215942383e-01
2.453069537878036499e-01,4.809656739234924316e-01
2.459243834018707275e-01,4.917335212230682373e-01
2.465496659278869629e-01,5.025269985198974609e-01
2.517427802085876465e-01,5.273002982139587402e-01
2.581703066825866699e-01,5.734437704086303711e-01
2.615644335746765137e-01,6.599216461181640625e-01
2.636440992355346680e-01,7.493264675140380859e-01
